"ID";"DutchEconomy";"Periods";"TotalCO2_1";"CO2ExclBiomass_2";"CO2Biomass_3";"N2O_4";"CH4_5";"GreenhouseGasEquivalents_6";"NOx_7";"SO2_8";"NH3_9";"AcidificationEquivalents_10";"CFK12Equivalents_11";"CO_12";"NMVOC_13";"PM10_14"
"529";"320705 ";"2007JJ00";"   17046";"   17035";"    10.3";"    18.0";"    12.8";"   22439";"    13.4";"     4.1";"     1.1";"     0.5";"     0.0";"    32.4";"     9.2";"     1.1"
"530";"320705 ";"2008JJ00";"   16758";"   16748";"    10.0";"     5.8";"    12.4";"   18877";"    13.5";"     3.4";"     1.1";"     0.5";"     0.0";"    26.4";"     8.8";"     0.9"
"531";"320705 ";"2009JJ00";"   15586";"   15576";"     9.9";"     6.1";"    12.0";"   17689";"    11.9";"     2.3";"     0.9";"     0.4";"     0.0";"    12.6";"     6.9";"     1.4"
"532";"320705 ";"2010JJ00";"   17596";"   17587";"     8.7";"     5.1";"    12.8";"   19734";"    12.6";"     2.1";"     0.7";"     0.4";"     0.0";"    12.4";"     6.9";"     1.4"
"533";"320705 ";"2011JJ00";"   16889";"   16880";"     9.3";"     5.1";"    12.6";"   18781";"    12.3";"     2.4";"     1.0";"     0.4";"     0.0";"    14.3";"     7.5";"     1.3"
"534";"320705 ";"2012JJ00";"   16991";"   16978";"    12.8";"     5.2";"    12.7";"   18853";"    11.6";"     2.1";"     0.8";"     0.4";"     0.0";"    16.5";"     9.5";"     1.4"
"535";"320705 ";"2013JJ00";"   16890";"   16873";"    17.0";"     5.2";"    12.6";"   18819";"    10.2";"     1.6";"     0.6";"     0.3";"     0.0";"    13.0";"     7.3";"     1.5"
"536";"320705 ";"2014JJ00";"   16496";"   16475";"    21.1";"     5.4";"    12.8";"   18330";"     9.7";"     1.8";"     0.6";"     0.3";"     0.0";"    11.6";"     7.1";"     1.4"
"537";"320705 ";"2015JJ00";"   15696";"   15670";"    25.9";"     5.4";"    12.7";"   17588";"     9.2";"     1.6";"     0.6";"     0.3";"     0.0";"    13.1";"     6.2";"     1.2"
"538";"320705 ";"2016JJ00";"   17210";"   17183";"    26.5";"     4.7";"    12.8";"   18958";"     9.6";"     1.5";"     0.8";"     0.3";"     0.0";"    12.8";"     5.7";"     1.3"
"539";"320705 ";"2017JJ00";"   18036";"   18004";"    31.7";"     5.0";"    13.1";"   19821";"     9.2";"     1.7";"     0.7";"     0.3";"     0.0";"    14.6";"     5.7";"     1.5"
"540";"320705 ";"2018JJ00";"   18138";"   18102";"    35.9";"     4.6";"    14.3";"   19936";"     9.1";"     1.7";"     0.7";"     0.3";"     0.0";"    11.6";"     5.8";"     1.3"
"541";"320705 ";"2019JJ00";"   17477";"   17425";"    52.0";"     4.6";"    13.2";"   19287";"     8.8";"     1.5";"     0.4";"     0.3";"     0.0";"    15.1";"     5.5";"     1.1"
"542";"320705 ";"2020JJ00";"   19044";"   18971";"    73.2";"     4.1";"    14.3";"   20624";"     9.3";"     1.5";"     0.5";"     0.3";"     0.0";"    11.0";"     4.5";"     0.9"
"543";"320705 ";"2021JJ00";"   18414";"   18334";"    79.8";"     3.4";"    14.3";"   19941";"     9.1";"     1.4";"     0.5";"     0.3";"     0.0";"    11.1";"     5.1";"     0.9"
"544";"320700 ";"1990JJ00";"   21050";"   21049";"     1.0";"    23.8";"    12.2";"   32389";"    39.0";"    19.9";"     3.3";"     1.7";"  1574.3";"    24.9";"    33.1";"     4.4"
"545";"320700 ";"1991JJ00";"   22931";"   22929";"     1.6";"    23.8";"    12.3";"   34215";"    37.0";"    13.5";"     3.5";"     1.4";"  1309.6";"    27.1";"    30.2";"     4.2"
"546";"320700 ";"1992JJ00";"   24474";"   24469";"     4.6";"    24.0";"    12.4";"   36483";"    32.2";"    14.6";"     3.6";"     1.4";"  1044.9";"    29.4";"    27.3";"     4.0"
"547";"320700 ";"1993JJ00";"   18329";"   18326";"     3.8";"    25.6";"    12.0";"   31229";"    29.2";"    12.3";"     3.1";"     1.2";"   780.2";"    31.7";"    24.5";"     3.8"
"548";"320700 ";"1994JJ00";"   17996";"   17992";"     3.5";"    25.0";"    12.0";"   31916";"    30.0";"    12.4";"     3.4";"     1.2";"   515.5";"    33.9";"    21.7";"     3.6"
"549";"320700 ";"1995JJ00";"   16033";"   16030";"     3.3";"    23.8";"    11.9";"   28774";"    28.2";"    11.2";"     3.1";"     1.1";"   250.8";"    36.1";"    19.2";"     3.6"
"550";"320700 ";"1996JJ00";"   16355";"   16352";"     2.9";"    23.8";"    12.0";"   31822";"    28.1";"    11.2";"     2.8";"     1.1";"   191.3";"    42.2";"    19.0";"     1.7"
"551";"320700 ";"1997JJ00";"   16119";"   16116";"     2.9";"    23.6";"    11.9";"   32131";"    24.2";"    10.5";"     2.5";"     1.0";"   131.8";"    41.1";"    16.8";"     1.8"
"552";"320700 ";"1998JJ00";"   15912";"   15909";"     3.2";"    23.7";"    11.9";"   32496";"    19.9";"     6.3";"     2.3";"     0.8";"    70.5";"    37.0";"    15.5";"     2.3"
"553";"320700 ";"1999JJ00";"   15515";"   15511";"     3.6";"    22.6";"    12.4";"   27466";"    17.7";"     3.9";"     2.0";"     0.6";"    50.0";"    39.3";"    14.8";"     1.9"
"554";"320700 ";"2000JJ00";"   15250";"   15246";"     4.0";"    23.1";"    12.4";"   24289";"    15.3";"     3.0";"     1.8";"     0.5";"    40.0";"    27.5";"    13.1";"     1.6"
"555";"320700 ";"2001JJ00";"   14745";"   14742";"     3.1";"    21.1";"    12.3";"   21410";"    14.3";"     4.2";"     1.8";"     0.5";"    25.9";"    28.7";"    11.8";"     1.2"
"556";"320700 ";"2002JJ00";"   15212";"   15210";"     2.6";"    20.3";"    13.8";"   21441";"    14.4";"     4.1";"     1.5";"     0.5";"    10.6";"    25.9";"    10.7";"     1.6"
"557";"320700 ";"2003JJ00";"   15758";"   15756";"     2.0";"    20.5";"    13.8";"   22004";"    15.4";"     3.5";"     1.6";"     0.5";"     0.0";"    22.6";"    10.2";"     1.1"
"558";"320700 ";"2004JJ00";"   15725";"   15723";"     2.7";"    22.4";"    13.9";"   22420";"    15.6";"     4.3";"     2.2";"     0.6";"     0.0";"    25.3";"    10.4";"     1.4"
"559";"320700 ";"2005JJ00";"   15437";"   15434";"     2.9";"    22.5";"    13.7";"   21999";"    14.9";"     3.9";"     1.5";"     0.5";"     0.0";"    21.2";"     8.2";"     1.3"
"560";"320700 ";"2006JJ00";"   15972";"   15969";"     2.9";"    22.4";"    12.6";"   22555";"    14.1";"     4.0";"     1.3";"     0.5";"     0.0";"    20.0";"     8.3";"     1.3"
"561";"320700 ";"2007JJ00";"   16748";"   16745";"     3.2";"    18.0";"    12.7";"   22140";"    13.2";"     4.1";"     1.1";"     0.5";"     0.0";"    32.3";"     8.8";"     1.1"
"562";"320700 ";"2008JJ00";"   16492";"   16489";"     2.9";"     5.8";"    12.3";"   18610";"    13.4";"     3.4";"     1.1";"     0.5";"     0.0";"    26.3";"     8.5";"     0.9"
"563";"320700 ";"2009JJ00";"   15354";"   15351";"     3.0";"     6.1";"    12.0";"   17455";"    11.8";"     2.3";"     0.9";"     0.4";"     0.0";"    12.6";"     6.5";"     1.4"
"564";"320700 ";"2010JJ00";"   17334";"   17332";"     2.4";"     5.1";"    12.8";"   19471";"    12.4";"     2.1";"     0.7";"     0.4";"     0.0";"    12.4";"     6.6";"     1.4"
"565";"320700 ";"2011JJ00";"   16661";"   16657";"     4.1";"     5.1";"    12.6";"   18551";"    12.2";"     2.4";"     1.0";"     0.4";"     0.0";"    14.2";"     7.1";"     1.3"
"566";"320700 ";"2012JJ00";"   16770";"   16763";"     6.5";"     5.2";"    12.7";"   18631";"    11.5";"     2.1";"     0.8";"     0.4";"     0.0";"    16.4";"     9.2";"     1.4"
"567";"320700 ";"2013JJ00";"   16681";"   16670";"    11.0";"     5.2";"    12.6";"   18608";"    10.1";"     1.6";"     0.6";"     0.3";"     0.0";"    12.9";"     7.1";"     1.5"
"568";"320700 ";"2014JJ00";"   16324";"   16309";"    15.3";"     5.4";"    12.8";"   18157";"     9.6";"     1.8";"     0.6";"     0.3";"     0.0";"    11.5";"     6.7";"     1.3"
"569";"320700 ";"2015JJ00";"   15536";"   15512";"    24.7";"     5.4";"    12.7";"   17426";"     9.1";"     1.6";"     0.6";"     0.3";"     0.0";"    13.0";"     5.9";"     1.2"
"570";"320700 ";"2016JJ00";"   17089";"   17063";"    25.5";"     4.7";"    12.7";"   18835";"     9.5";"     1.5";"     0.8";"     0.3";"     0.0";"    12.7";"     5.4";"     1.3"
"571";"320700 ";"2017JJ00";"   17915";"   17884";"    30.6";"     5.0";"    13.1";"   19697";"     9.1";"     1.7";"     0.7";"     0.3";"     0.0";"    14.5";"     5.5";"     1.5"
"572";"320700 ";"2018JJ00";"   18018";"   17984";"    34.7";"     4.6";"    14.3";"   19815";"     9.1";"     1.7";"     0.7";"     0.3";"     0.0";"    11.5";"     5.5";"     1.3"
"573";"320700 ";"2019JJ00";"   17366";"   17315";"    50.5";"     4.6";"    13.2";"   19173";"     8.8";"     1.5";"     0.4";"     0.3";"     0.0";"    15.1";"     5.4";"     1.1"
"574";"320700 ";"2020JJ00";"   18943";"   18871";"    71.2";"     4.1";"    14.3";"   20521";"     9.2";"     1.5";"     0.5";"     0.3";"     0.0";"    11.0";"     4.3";"     0.9"
"575";"320700 ";"2021JJ00";"   18291";"   18213";"    77.3";"     3.4";"    14.3";"   19816";"     9.0";"     1.4";"     0.5";"     0.3";"     0.0";"    11.0";"     4.8";"     0.9"
"576";"323200 ";"1990JJ00";"     239";"     239";"     0.0";"     0.0";"     0.0";"     240";"     0.3";"     0.1";"     0.0";"     0.0";"     2.4";"     0.1";"     1.6";"     0.0"
"577";"323200 ";"1991JJ00";"     230";"     230";"     0.0";"     0.0";"     0.0";"     230";"     0.3";"     0.2";"     0.0";"     0.0";"     2.0";"     0.1";"     1.5";"     0.0"
"578";"323200 ";"1992JJ00";"     230";"     230";"     0.0";"     0.0";"     0.0";"     230";"     0.3";"     0.2";"     0.0";"     0.0";"     1.6";"     0.1";"     1.3";"     0.0"
"579";"323200 ";"1993JJ00";"     626";"     625";"     0.2";"     0.0";"     0.0";"     627";"     0.3";"     0.3";"     0.0";"     0.0";"     1.2";"     0.1";"     1.2";"     0.0"
"580";"323200 ";"1994JJ00";"     461";"     461";"     0.1";"     0.0";"     0.0";"     462";"     0.3";"     0.3";"     0.0";"     0.0";"     0.8";"     0.1";"     1.0";"     0.0"
"581";"323200 ";"1995JJ00";"     427";"     427";"     0.2";"     0.0";"     0.0";"     428";"     0.3";"     0.1";"     0.0";"     0.0";"     0.3";"     0.2";"     0.7";"     0.0"
"582";"323200 ";"1996JJ00";"     430";"     430";"     0.2";"     0.0";"     0.0";"     431";"     0.3";"     0.1";"     0.0";"     0.0";"     0.3";"     0.2";"     0.6";"     0.0"
"583";"323200 ";"1997JJ00";"     397";"     397";"     0.2";"     0.0";"     0.0";"     399";"     0.3";"     0.1";"     0.0";"     0.0";"     0.2";"     0.2";"     0.5";"     0.0"
"584";"323200 ";"1998JJ00";"     483";"     483";"     0.3";"     0.0";"     0.0";"     485";"     0.3";"     0.1";"     0.0";"     0.0";"     0.1";"     0.3";"     0.5";"     0.0"
"585";"323200 ";"1999JJ00";"     400";"     400";"     0.3";"     0.0";"     0.0";"     402";"     0.3";"     0.1";"     0.0";"     0.0";"     0.0";"     0.1";"     0.4";"     0.0"
"586";"323200 ";"2000JJ00";"     398";"     397";"     0.3";"     0.0";"     0.0";"     399";"     0.3";"     0.0";"     0.0";"     0.0";"     0.0";"     0.3";"     0.6";"     0.0"
"587";"323200 ";"2001JJ00";"     415";"     415";"     0.3";"     0.0";"     0.0";"     417";"     0.2";"     0.1";"     0.0";"     0.0";"     0.0";"     0.3";"     0.4";"     0.0"
"588";"323200 ";"2002JJ00";"     354";"     353";"     0.2";"     0.0";"     0.0";"     355";"     0.2";"     0.1";"     0.0";"     0.0";"     0.0";"     0.1";"     0.4";"     0.0"
"589";"323200 ";"2003JJ00";"     321";"     321";"     0.1";"     0.0";"     0.0";"     323";"     0.3";"     0.1";"     0.0";"     0.0";"     0.0";"     0.3";"     0.6";"     0.2"
"590";"323200 ";"2004JJ00";"     310";"     303";"     6.9";"     0.0";"     0.0";"     311";"     0.2";"     0.0";"     0.0";"     0.0";"     0.0";"     0.2";"     0.5";"     0.0"
"591";"323200 ";"2005JJ00";"     316";"     309";"     6.9";"     0.0";"     0.0";"     318";"     0.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.2";"     0.4";"     0.0"
"592";"323200 ";"2006JJ00";"     321";"     314";"     7.0";"     0.0";"     0.0";"     322";"     0.2";"     0.0";"     0.0";"     0.0";"     0.0";"     0.2";"     0.4";"     0.0"
"593";"323200 ";"2007JJ00";"     297";"     290";"     7.1";"     0.0";"     0.0";"     298";"     0.2";"     0.0";"     0.0";"     0.0";"     0.0";"     0.2";"     0.4";"     0.0"
"594";"323200 ";"2008JJ00";"     266";"     259";"     7.0";"     0.0";"     0.0";"     267";"     0.2";"     0.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.4";"     0.0"
"595";"323200 ";"2009JJ00";"     232";"     225";"     7.0";"     0.0";"     0.0";"     234";"     0.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.4";"     0.0"
"596";"323200 ";"2010JJ00";"     262";"     255";"     6.3";"     0.0";"     0.0";"     263";"     0.2";"     0.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.3";"     0.0"
"597";"323200 ";"2011JJ00";"     228";"     223";"     5.2";"     0.0";"     0.0";"     229";"     0.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.4";"     0.0"
"598";"323200 ";"2012JJ00";"     221";"     215";"     6.3";"     0.0";"     0.0";"     223";"     0.2";"     0.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.2";"     0.0"
"599";"323200 ";"2013JJ00";"     209";"     204";"     5.9";"     0.0";"     0.0";"     211";"     0.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.2";"     0.0"
"600";"323200 ";"2014JJ00";"     172";"     166";"     5.9";"     0.0";"     0.0";"     173";"     0.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.4";"     0.0"
"601";"323200 ";"2015JJ00";"     160";"     159";"     1.2";"     0.0";"     0.1";"     162";"     0.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.3";"     0.0"
"602";"323200 ";"2016JJ00";"     121";"     120";"     1.0";"     0.0";"     0.0";"     123";"     0.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.3";"     0.0"
"603";"323200 ";"2017JJ00";"     122";"     120";"     1.1";"     0.0";"     0.0";"     123";"     0.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.2";"     0.0"
"604";"323200 ";"2018JJ00";"     120";"     119";"     1.2";"     0.0";"     0.0";"     121";"     0.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.3";"     0.0"
"605";"323200 ";"2019JJ00";"     111";"     110";"     1.5";"     0.0";"     0.0";"     113";"     0.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.0"
"606";"323200 ";"2020JJ00";"     102";"     100";"     2.0";"     0.0";"     0.0";"     103";"     0.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.2";"     0.0"
"607";"323200 ";"2021JJ00";"     123";"     121";"     2.5";"     0.0";"     0.0";"     125";"     0.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.3";"     0.0"
"608";"323705 ";"1990JJ00";"    3320";"    3320";"     0.1";"     0.0";"     0.3";"    3332";"    17.3";"    10.1";"     0.6";"     0.7";"   854.9";"     7.9";"     9.6";"     3.3"
"609";"323705 ";"1991JJ00";"    3450";"    3450";"     0.2";"     0.0";"     0.3";"    3463";"    14.4";"     7.1";"     0.6";"     0.6";"   683.9";"    10.8";"     8.8";"     3.1"
"610";"323705 ";"1992JJ00";"    3411";"    3410";"     0.6";"     0.0";"     0.4";"    3424";"    15.6";"     7.6";"     0.6";"     0.6";"   512.9";"    13.7";"     8.0";"     3.0"
"611";"323705 ";"1993JJ00";"    3329";"    3328";"     0.6";"     0.0";"     0.4";"    3342";"    12.6";"     5.9";"     0.7";"     0.5";"   342.0";"    16.6";"     7.3";"     2.9"
"612";"323705 ";"1994JJ00";"    3276";"    3276";"     0.5";"     0.0";"     0.4";"    3291";"    11.0";"     5.4";"     0.6";"     0.4";"   171.0";"    19.4";"     6.5";"     2.8"
"613";"323705 ";"1995JJ00";"    2974";"    2974";"     0.4";"     0.0";"     0.4";"    2990";"     9.3";"     4.9";"     0.6";"     0.4";"     0.0";"    21.9";"     5.8";"     2.6"
"614";"323705 ";"1996JJ00";"    2884";"    2884";"     0.4";"     0.0";"     0.5";"    2902";"     9.5";"     4.4";"     0.5";"     0.4";"     0.0";"    19.4";"     5.4";"     2.0"
"615";"323705 ";"1997JJ00";"    2882";"    2882";"     0.4";"     0.0";"     0.6";"    2900";"    10.1";"     3.7";"     0.5";"     0.4";"     0.0";"    20.0";"     4.9";"     1.1"
"616";"323705 ";"1998JJ00";"    2870";"    2870";"     0.5";"     0.0";"     0.6";"    2890";"     8.2";"     3.1";"     0.2";"     0.3";"     0.0";"    21.6";"     5.1";"     0.7"
"617";"323705 ";"1999JJ00";"    2983";"    2982";"     0.6";"     0.0";"     0.6";"    3003";"     6.7";"     3.1";"     0.4";"     0.3";"     0.0";"    22.4";"     3.5";"     1.0"
"618";"323705 ";"2000JJ00";"    2965";"    2964";"     0.7";"     0.0";"     0.7";"    2986";"     6.3";"     2.7";"     0.5";"     0.2";"     0.3";"    21.7";"     3.2";"     1.4"
"619";"323705 ";"2001JJ00";"    2918";"    2918";"     0.6";"     0.0";"     0.5";"    2935";"     8.1";"     3.2";"     0.5";"     0.3";"     0.0";"    21.5";"     2.8";"     1.7"
"620";"323705 ";"2002JJ00";"    2618";"    2617";"     0.4";"     0.0";"     0.4";"    2631";"     7.4";"     3.3";"     0.5";"     0.3";"     0.0";"    18.0";"     2.9";"     2.2"
"621";"323705 ";"2003JJ00";"    2545";"    2544";"     0.3";"     0.0";"     0.4";"    2558";"     6.7";"     1.2";"     0.5";"     0.2";"     0.0";"     6.3";"     2.7";"     1.2"
"622";"323705 ";"2004JJ00";"    2581";"    2580";"     0.4";"     0.0";"     0.4";"    2594";"     6.6";"     2.6";"     0.4";"     0.3";"     0.0";"     5.3";"     2.7";"     1.4"
"623";"323705 ";"2005JJ00";"    2550";"    2549";"     0.5";"     0.0";"     0.4";"    2563";"     6.8";"     2.5";"     0.4";"     0.2";"     0.0";"     5.4";"     3.0";"     1.3"
"624";"323705 ";"2006JJ00";"    2530";"    2530";"     0.7";"     0.0";"     0.4";"    2544";"     6.6";"     3.3";"     0.4";"     0.3";"     0.0";"     5.3";"     3.0";"     1.4"
"625";"323705 ";"2007JJ00";"    2600";"    2598";"     1.8";"     0.0";"     0.4";"    2613";"     6.6";"     3.1";"     0.4";"     0.3";"     0.0";"     4.1";"     3.0";"     1.4"
"626";"323705 ";"2008JJ00";"    2565";"    2564";"     1.6";"     0.0";"     0.4";"    2579";"     6.8";"     3.1";"     0.5";"     0.3";"     0.0";"     4.5";"     2.6";"     1.3"
"627";"323705 ";"2009JJ00";"    2367";"    2365";"     1.9";"     0.0";"     0.3";"    2379";"     6.6";"     2.9";"     0.5";"     0.3";"     0.0";"     7.9";"     2.4";"     1.3"
"628";"323705 ";"2010JJ00";"    2369";"    2368";"     1.2";"     0.0";"     0.3";"    2381";"     6.1";"     3.1";"     0.4";"     0.3";"     0.0";"     7.6";"     2.7";"     1.3"
"629";"323705 ";"2011JJ00";"    2190";"    2188";"     1.7";"     0.0";"     0.3";"    2201";"     6.0";"     3.1";"     0.4";"     0.3";"     0.0";"     7.3";"     2.4";"     1.4"
"630";"323705 ";"2012JJ00";"    2015";"    2013";"     2.0";"     0.0";"     0.3";"    2026";"     5.3";"     2.9";"     0.4";"     0.2";"     0.0";"     6.1";"     2.0";"     1.2"
"631";"323705 ";"2013JJ00";"    1855";"    1852";"     2.4";"     0.0";"     0.3";"    1865";"     4.8";"     2.6";"     0.3";"     0.2";"     0.0";"     5.7";"     1.9";"     1.2"
"632";"323705 ";"2014JJ00";"    1887";"    1884";"     3.3";"     0.0";"     0.3";"    1898";"     4.7";"     2.7";"     0.3";"     0.2";"     0.0";"     5.8";"     2.1";"     1.2"
"633";"323705 ";"2015JJ00";"    1951";"    1948";"     3.6";"     0.0";"     0.2";"    1960";"     4.5";"     2.6";"     0.3";"     0.2";"     0.0";"     6.0";"     2.1";"     1.3"
"634";"323705 ";"2016JJ00";"    2026";"    2023";"     3.7";"     0.0";"     0.2";"    2035";"     4.6";"     2.6";"     0.3";"     0.2";"     0.0";"     6.2";"     2.1";"     1.3"
"635";"323705 ";"2017JJ00";"    2103";"    2098";"     4.4";"     0.0";"     0.2";"    2112";"     4.4";"     2.4";"     0.3";"     0.2";"     0.0";"     6.2";"     2.2";"     1.4"
